36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:06:51.0 (670026)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:06:51.0 (709145)|EXECUTION_STARTED
10:06:51.0 (713426)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Cr5V8|MyProfilePageControllerTest.testSave
10:06:51.0 (1545114)|HEAP_ALLOCATE|[72]|Bytes:3
10:06:51.0 (1594739)|HEAP_ALLOCATE|[77]|Bytes:152
10:06:51.0 (1616272)|HEAP_ALLOCATE|[342]|Bytes:408
10:06:51.0 (1641401)|HEAP_ALLOCATE|[355]|Bytes:408
10:06:51.0 (1656731)|HEAP_ALLOCATE|[467]|Bytes:48
10:06:51.0 (1685484)|HEAP_ALLOCATE|[139]|Bytes:6
10:06:51.0 (1699801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:147
10:06:51.0 (1709320)|METHOD_ENTRY|[5]|01p2400000Cr5V8|MyProfilePageControllerTest.MyProfilePageControllerTest()
10:06:51.0 (1713208)|STATEMENT_EXECUTE|[5]
10:06:51.0 (1717964)|STATEMENT_EXECUTE|[5]
10:06:51.0 (1745082)|HEAP_ALLOCATE|[50]|Bytes:5
10:06:51.0 (1769691)|HEAP_ALLOCATE|[56]|Bytes:5
10:06:51.0 (1780699)|HEAP_ALLOCATE|[64]|Bytes:7
10:06:51.0 (2108005)|SYSTEM_MODE_ENTER|false
10:06:51.0 (2124841)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:06:51.0 (2151177)|SYSTEM_MODE_EXIT|false
10:06:51.0 (2162345)|METHOD_EXIT|[5]|MyProfilePageControllerTest
10:06:51.0 (2221183)|SYSTEM_MODE_ENTER|false
10:06:51.0 (2227566)|HEAP_ALLOCATE|[19]|Bytes:5
10:06:51.0 (2232139)|STATEMENT_EXECUTE|[17]
10:06:51.0 (2234108)|STATEMENT_EXECUTE|[19]
10:06:51.0 (2237703)|HEAP_ALLOCATE|[19]|Bytes:102
10:06:51.0 (2247502)|HEAP_ALLOCATE|[19]|Bytes:4
10:06:51.0 (2538492)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT id, profileId, userRoleId FROM User WHERE (UserRoleId != NULL AND UserType = 'CustomerSuccess')
10:06:51.0 (31828810)|SOQL_EXECUTE_END|[19]|Rows:0
10:06:51.0 (31861296)|HEAP_ALLOCATE|[19]|Bytes:4
10:06:51.0 (31874507)|HEAP_ALLOCATE|[19]|Bytes:0
10:06:51.0 (32000216)|HEAP_ALLOCATE|[19]|Bytes:4
10:06:51.0 (32022783)|VARIABLE_SCOPE_BEGIN|[19]|existingPortalUsers|List<User>|true|false
10:06:51.0 (32072027)|VARIABLE_ASSIGNMENT|[19]|existingPortalUsers|{"s":1,"v":[]}|0x7eac40a4
10:06:51.0 (32172921)|STATEMENT_EXECUTE|[21]
10:06:51.0 (32176436)|STATEMENT_EXECUTE|[22]
10:06:51.0 (32183054)|HEAP_ALLOCATE|[22]|Bytes:141
10:06:51.0 (32192066)|HEAP_ALLOCATE|[22]|Bytes:4
10:06:51.0 (32200941)|HEAP_ALLOCATE|[22]|Bytes:7
10:06:51.0 (32245019)|HEAP_ALLOCATE|[23]|Bytes:85
10:06:51.0 (32262052)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
10:06:51.0 (32266190)|STATEMENT_EXECUTE|[1]
10:06:51.0 (32278893)|SYSTEM_METHOD_EXIT|[1]|UserInfo
10:06:51.0 (32294182)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
10:06:51.0 (32359207)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
10:06:51.0 (32739286)|SOQL_EXECUTE_BEGIN|[22]|Aggregations:0|SELECT id, title, firstname, lastname, email, phone, mobilephone, fax, street, city, state, postalcode, country FROM User WHERE id = :tmpVar1
10:06:51.0 (38998917)|SOQL_EXECUTE_END|[22]|Rows:1
10:06:51.0 (39017603)|HEAP_ALLOCATE|[22]|Bytes:8
10:06:51.0 (39032028)|HEAP_ALLOCATE|[22]|Bytes:94
10:06:51.0 (39047742)|HEAP_ALLOCATE|[22]|Bytes:8
10:06:51.0 (39060721)|HEAP_ALLOCATE|[22]|Bytes:30
10:06:51.0 (39101084)|HEAP_ALLOCATE|[22]|Bytes:20
10:06:51.0 (39110827)|VARIABLE_SCOPE_BEGIN|[22]|currentUser|User|true|false
10:06:51.0 (39150765)|VARIABLE_ASSIGNMENT|[22]|currentUser|{"s":1,"v":{"Id":"00524000001e3UjAAI","LastName":"Bedrijfsbureau","Email":"j.sietsema@gsa.nl","Country":"NL"}}|0x57d38db4
10:06:51.0 (39157616)|STATEMENT_EXECUTE|[24]
10:06:51.0 (49631173)|HEAP_ALLOCATE|[24]|Bytes:23
10:06:51.0 (49659301)|METHOD_ENTRY|[5]|01p2400000Cr5V7|MyProfilePageController.MyProfilePageController()
10:06:51.0 (49664556)|STATEMENT_EXECUTE|[5]
10:06:51.0 (49671089)|STATEMENT_EXECUTE|[5]
10:06:51.0 (49681595)|HEAP_ALLOCATE|[24]|Bytes:5
10:06:51.0 (49695522)|METHOD_EXIT|[5]|MyProfilePageController
10:06:51.0 (49720022)|HEAP_ALLOCATE|[24]|Bytes:12
10:06:51.0 (49739407)|CONSTRUCTOR_ENTRY|[24]|01p2400000Cr5V7|<init>()
10:06:51.0 (49780723)|VARIABLE_SCOPE_BEGIN|[14]|this|MyProfilePageController|true|false
10:06:51.0 (49837041)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x31f7628e
10:06:51.0 (49852891)|HEAP_ALLOCATE|[8]|Bytes:5
10:06:51.0 (49858152)|STATEMENT_EXECUTE|[5]
10:06:51.0 (49861516)|HEAP_ALLOCATE|[8]|Bytes:5
10:06:51.0 (49863830)|STATEMENT_EXECUTE|[7]
10:06:51.0 (49865658)|STATEMENT_EXECUTE|[8]
10:06:51.0 (49870249)|HEAP_ALLOCATE|[8]|Bytes:5
10:06:51.0 (49884743)|VARIABLE_ASSIGNMENT|[8]|this.isEdit|false|0x31f7628e
10:06:51.0 (49898718)|HEAP_ALLOCATE|[8]|Bytes:6
10:06:51.0 (49929215)|STATEMENT_EXECUTE|[14]
10:06:51.0 (49931665)|STATEMENT_EXECUTE|[15]
10:06:51.0 (49935673)|HEAP_ALLOCATE|[15]|Bytes:255
10:06:51.0 (49944259)|HEAP_ALLOCATE|[15]|Bytes:4
10:06:51.0 (49961655)|METHOD_ENTRY|[18]||System.UserInfo.getUserId()
10:06:51.0 (50071896)|METHOD_EXIT|[18]||System.UserInfo.getUserId()
10:06:51.0 (50729264)|SOQL_EXECUTE_BEGIN|[15]|Aggregations:0|SELECT id, email, username, usertype, communitynickname, timezonesidkey, languagelocalekey, firstname, lastname, phone, title, street, city, country, postalcode, state, localesidkey, mobilephone, extension, fax, contact.email FROM User WHERE id = :tmpVar1
10:06:51.0 (60950533)|SOQL_EXECUTE_END|[15]|Rows:1
10:06:51.0 (60976098)|HEAP_ALLOCATE|[15]|Bytes:8
10:06:51.0 (61000642)|HEAP_ALLOCATE|[15]|Bytes:275
10:06:51.0 (61028600)|HEAP_ALLOCATE|[15]|Bytes:8
10:06:51.0 (61070344)|HEAP_ALLOCATE|[15]|Bytes:44
10:06:51.0 (61126515)|VARIABLE_ASSIGNMENT|[15]|this.user|{"s":1,"v":{"Id":"00524000001e3UjAAI","Email":"j.sietsema@gsa.nl","Username":"bedrijfsbureau@gsa.n (9 more) ...","UserType":"Standard","CommunityNickname":"GSA Bedrijfsbureau","TimeZoneSidKey":"Europe/Amsterdam","LanguageLocaleKey":"en_US","LastName":"Bedrijfsbureau","Country":"NL","LocaleSidKey":"nl_NL"}}|0x31f7628e
10:06:51.0 (61170868)|HEAP_ALLOCATE|[20]|Bytes:5
10:06:51.0 (61197939)|STATEMENT_EXECUTE|[20]
10:06:51.0 (61214239)|CONSTRUCTOR_EXIT|[24]|01p2400000Cr5V7|<init>()
10:06:51.0 (61220274)|VARIABLE_SCOPE_BEGIN|[24]|controller|MyProfilePageController|true|false
10:06:51.0 (61258151)|VARIABLE_ASSIGNMENT|[24]|controller|{"isEdit":false,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61263573)|STATEMENT_EXECUTE|[25]
10:06:51.0 (61320395)|METHOD_ENTRY|[25]|01p2400000Cr5V7|MyProfilePageController.getUser()
10:06:51.0 (61355480)|VARIABLE_SCOPE_BEGIN|[10]|this|MyProfilePageController|true|false
10:06:51.0 (61379509)|VARIABLE_ASSIGNMENT|[10]|this|{"isEdit":false,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61408853)|HEAP_ALLOCATE|[11]|Bytes:5
10:06:51.0 (61414033)|STATEMENT_EXECUTE|[10]
10:06:51.0 (61415869)|STATEMENT_EXECUTE|[11]
10:06:51.0 (61432920)|METHOD_EXIT|[25]|01p2400000Cr5V7|MyProfilePageController.getUser()
10:06:51.0 (61446607)|HEAP_ALLOCATE|[25]|Bytes:42
10:06:51.0 (61487055)|STATEMENT_EXECUTE|[26]
10:06:51.0 (61497700)|METHOD_ENTRY|[26]|01p2400000Cr5V7|MyProfilePageController.getIsEdit()
10:06:51.0 (61517621)|VARIABLE_SCOPE_BEGIN|[25]|this|MyProfilePageController|true|false
10:06:51.0 (61539425)|VARIABLE_ASSIGNMENT|[25]|this|{"isEdit":false,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61556625)|HEAP_ALLOCATE|[26]|Bytes:5
10:06:51.0 (61561262)|STATEMENT_EXECUTE|[25]
10:06:51.0 (61563973)|STATEMENT_EXECUTE|[26]
10:06:51.0 (61573850)|METHOD_EXIT|[26]|01p2400000Cr5V7|MyProfilePageController.getIsEdit()
10:06:51.0 (61584590)|HEAP_ALLOCATE|[26]|Bytes:30
10:06:51.0 (61609959)|STATEMENT_EXECUTE|[27]
10:06:51.0 (61618150)|METHOD_ENTRY|[27]|01p2400000Cr5V7|MyProfilePageController.edit()
10:06:51.0 (61650187)|VARIABLE_SCOPE_BEGIN|[29]|this|MyProfilePageController|true|false
10:06:51.0 (61671101)|VARIABLE_ASSIGNMENT|[29]|this|{"isEdit":false,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61687094)|HEAP_ALLOCATE|[30]|Bytes:5
10:06:51.0 (61691247)|STATEMENT_EXECUTE|[29]
10:06:51.0 (61693087)|STATEMENT_EXECUTE|[30]
10:06:51.0 (61697659)|HEAP_ALLOCATE|[30]|Bytes:5
10:06:51.0 (61706205)|VARIABLE_ASSIGNMENT|[30]|this.isEdit|true|0x31f7628e
10:06:51.0 (61715451)|METHOD_EXIT|[27]|01p2400000Cr5V7|MyProfilePageController.edit()
10:06:51.0 (61719507)|STATEMENT_EXECUTE|[28]
10:06:51.0 (61726132)|METHOD_ENTRY|[28]|01p2400000Cr5V7|MyProfilePageController.getIsEdit()
10:06:51.0 (61737864)|VARIABLE_SCOPE_BEGIN|[25]|this|MyProfilePageController|true|false
10:06:51.0 (61762653)|VARIABLE_ASSIGNMENT|[25]|this|{"isEdit":true,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61778195)|HEAP_ALLOCATE|[26]|Bytes:5
10:06:51.0 (61782578)|STATEMENT_EXECUTE|[25]
10:06:51.0 (61784326)|STATEMENT_EXECUTE|[26]
10:06:51.0 (61792496)|METHOD_EXIT|[28]|01p2400000Cr5V7|MyProfilePageController.getIsEdit()
10:06:51.0 (61815971)|STATEMENT_EXECUTE|[29]
10:06:51.0 (61824464)|METHOD_ENTRY|[29]|01p2400000Cr5V7|MyProfilePageController.cancel()
10:06:51.0 (61846619)|VARIABLE_SCOPE_BEGIN|[53]|this|MyProfilePageController|true|false
10:06:51.0 (61864144)|VARIABLE_ASSIGNMENT|[53]|this|{"isEdit":true,"user":"0x2bbe8d48"}|0x31f7628e
10:06:51.0 (61878109)|HEAP_ALLOCATE|[54]|Bytes:5
10:06:51.0 (61882015)|STATEMENT_EXECUTE|[53]
10:06:51.0 (61883824)|STATEMENT_EXECUTE|[54]
10:06:51.0 (61888178)|HEAP_ALLOCATE|[54]|Bytes:5
10:06:51.0 (61895586)|VARIABLE_ASSIGNMENT|[54]|this.isEdit|false|0x31f7628e
10:06:51.0 (61898259)|STATEMENT_EXECUTE|[55]
10:06:51.0 (61903415)|HEAP_ALLOCATE|[55]|Bytes:245
10:06:51.0 (61911126)|HEAP_ALLOCATE|[55]|Bytes:4
10:06:51.0 (61924079)|METHOD_ENTRY|[58]||System.UserInfo.getUserId()
