36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:36:44.0 (960331)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
12:36:44.0 (1004984)|EXECUTION_STARTED
12:36:44.0 (1010200)|CODE_UNIT_STARTED|[EXTERNAL]|01p260000006z3e|SubLocationDetailUtilTest.test_method_one
12:36:44.0 (1279309)|HEAP_ALLOCATE|[72]|Bytes:3
12:36:44.0 (1315169)|HEAP_ALLOCATE|[77]|Bytes:152
12:36:44.0 (1334645)|HEAP_ALLOCATE|[342]|Bytes:408
12:36:44.0 (1355444)|HEAP_ALLOCATE|[355]|Bytes:408
12:36:44.0 (1374649)|HEAP_ALLOCATE|[467]|Bytes:48
12:36:44.0 (1413082)|HEAP_ALLOCATE|[139]|Bytes:6
12:36:44.0 (1441573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:118
12:36:44.0 (1456637)|METHOD_ENTRY|[2]|01p260000006z3e|SubLocationDetailUtilTest.SubLocationDetailUtilTest()
12:36:44.0 (1461412)|STATEMENT_EXECUTE|[2]
12:36:44.0 (1469070)|STATEMENT_EXECUTE|[2]
12:36:44.0 (1475968)|METHOD_EXIT|[2]|SubLocationDetailUtilTest
12:36:44.0 (1521387)|HEAP_ALLOCATE|[50]|Bytes:5
12:36:44.0 (1551714)|HEAP_ALLOCATE|[56]|Bytes:5
12:36:44.0 (1566718)|HEAP_ALLOCATE|[64]|Bytes:7
12:36:44.0 (1627878)|STATEMENT_EXECUTE|[4]
12:36:44.0 (1631080)|STATEMENT_EXECUTE|[5]
12:36:44.0 (1636737)|HEAP_ALLOCATE|[5]|Bytes:65
12:36:44.0 (1651964)|HEAP_ALLOCATE|[5]|Bytes:4
12:36:44.0 (2006775)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT Id, Name FROM RecordType WHERE Name = 'Vertical Transport'
12:36:44.0 (14317359)|SOQL_EXECUTE_END|[5]|Rows:1
12:36:44.0 (14353491)|HEAP_ALLOCATE|[5]|Bytes:8
12:36:44.0 (14377452)|HEAP_ALLOCATE|[5]|Bytes:55
12:36:44.0 (14556827)|HEAP_ALLOCATE|[5]|Bytes:8
12:36:44.0 (14587921)|HEAP_ALLOCATE|[5]|Bytes:36
12:36:44.0 (14672477)|HEAP_ALLOCATE|[5]|Bytes:12
12:36:44.0 (14684230)|VARIABLE_SCOPE_BEGIN|[5]|verRT|RecordType|true|false
