31.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:50:17.0 (267406)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:50:17.0 (312913)|EXECUTION_STARTED
10:50:17.0 (316969)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Dc7fM|LocationPrintControllerTest.test_method_one
10:50:17.0 (730157)|HEAP_ALLOCATE|[72]|Bytes:3
10:50:17.0 (767437)|HEAP_ALLOCATE|[77]|Bytes:152
10:50:17.0 (782863)|HEAP_ALLOCATE|[342]|Bytes:408
10:50:17.0 (796181)|HEAP_ALLOCATE|[355]|Bytes:408
10:50:17.0 (809231)|HEAP_ALLOCATE|[467]|Bytes:48
10:50:17.0 (837737)|HEAP_ALLOCATE|[139]|Bytes:6
10:50:17.0 (849842)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
10:50:17.0 (858404)|METHOD_ENTRY|[2]|01p2400000Dc7fM|LocationPrintControllerTest.LocationPrintControllerTest()
10:50:17.0 (862273)|STATEMENT_EXECUTE|[2]
10:50:17.0 (866203)|STATEMENT_EXECUTE|[2]
10:50:17.0 (869897)|METHOD_EXIT|[2]|LocationPrintControllerTest
10:50:17.0 (904601)|HEAP_ALLOCATE|[50]|Bytes:5
10:50:17.0 (927701)|HEAP_ALLOCATE|[56]|Bytes:5
10:50:17.0 (933150)|HEAP_ALLOCATE|[64]|Bytes:7
10:50:17.0 (973682)|STATEMENT_EXECUTE|[4]
10:50:17.0 (975326)|STATEMENT_EXECUTE|[6]
10:50:17.0 (978054)|HEAP_ALLOCATE|[6]|Bytes:60
10:50:17.0 (987389)|HEAP_ALLOCATE|[6]|Bytes:4
10:50:17.0 (1229893)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name FROM RecordType WHERE Name = 'Building Site'
10:50:17.0 (2452245)|SOQL_EXECUTE_END|[6]|Rows:1
10:50:17.0 (2468151)|HEAP_ALLOCATE|[6]|Bytes:8
10:50:17.0 (2482227)|HEAP_ALLOCATE|[6]|Bytes:50
10:50:17.0 (2577240)|HEAP_ALLOCATE|[6]|Bytes:8
