36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:51:17.0 (276251)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:51:17.0 (322351)|EXECUTION_STARTED
10:51:17.0 (328599)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Cr5V8|MyProfilePageControllerTest.testSave
10:51:17.0 (723597)|HEAP_ALLOCATE|[72]|Bytes:3
10:51:17.0 (757133)|HEAP_ALLOCATE|[77]|Bytes:152
10:51:17.0 (772444)|HEAP_ALLOCATE|[342]|Bytes:408
10:51:17.0 (788236)|HEAP_ALLOCATE|[355]|Bytes:408
10:51:17.0 (802450)|HEAP_ALLOCATE|[467]|Bytes:48
10:51:17.0 (828393)|HEAP_ALLOCATE|[139]|Bytes:6
10:51:17.0 (840427)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:147
10:51:17.0 (852858)|METHOD_ENTRY|[5]|01p2400000Cr5V8|MyProfilePageControllerTest.MyProfilePageControllerTest()
10:51:17.0 (857209)|STATEMENT_EXECUTE|[5]
10:51:17.0 (862130)|STATEMENT_EXECUTE|[5]
10:51:17.0 (892773)|HEAP_ALLOCATE|[50]|Bytes:5
10:51:17.0 (913248)|HEAP_ALLOCATE|[56]|Bytes:5
10:51:17.0 (919704)|HEAP_ALLOCATE|[64]|Bytes:7
10:51:17.0 (1207962)|SYSTEM_MODE_ENTER|false
10:51:17.0 (1226510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:51:17.0 (1238631)|SYSTEM_MODE_EXIT|false
10:51:17.0 (1248421)|METHOD_EXIT|[5]|MyProfilePageControllerTest
10:51:17.0 (1297046)|SYSTEM_MODE_ENTER|false
10:51:17.0 (1301148)|HEAP_ALLOCATE|[19]|Bytes:5
10:51:17.0 (1304701)|STATEMENT_EXECUTE|[17]
10:51:17.0 (1306447)|STATEMENT_EXECUTE|[19]
10:51:17.0 (1309447)|HEAP_ALLOCATE|[19]|Bytes:102
10:51:17.0 (1318813)|HEAP_ALLOCATE|[19]|Bytes:4
10:51:17.0 (2553373)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT id, profileId, userRoleId FROM User WHERE (UserRoleId != NULL AND UserType = 'CustomerSuccess')
10:51:17.0 (6396038)|SOQL_EXECUTE_END|[19]|Rows:0
10:51:17.0 (6414456)|HEAP_ALLOCATE|[19]|Bytes:4
10:51:17.0 (6423698)|HEAP_ALLOCATE|[19]|Bytes:0
10:51:17.0 (6522380)|HEAP_ALLOCATE|[19]|Bytes:4
10:51:17.0 (6534827)|VARIABLE_SCOPE_BEGIN|[19]|existingPortalUsers|List<User>|true|false
10:51:17.0 (6569013)|VARIABLE_ASSIGNMENT|[19]|existingPortalUsers|{"s":1,"v":[]}|0x79800499
10:51:17.0 (6643539)|STATEMENT_EXECUTE|[21]
10:51:17.0 (6645622)|STATEMENT_EXECUTE|[22]
10:51:17.0 (6649497)|HEAP_ALLOCATE|[22]|Bytes:141
10:51:17.0 (6655576)|HEAP_ALLOCATE|[22]|Bytes:4
10:51:17.0 (6660934)|HEAP_ALLOCATE|[22]|Bytes:7
10:51:17.0 (6689283)|HEAP_ALLOCATE|[23]|Bytes:85
10:51:17.0 (6697742)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
10:51:17.0 (6700499)|STATEMENT_EXECUTE|[1]
10:51:17.0 (6707863)|SYSTEM_METHOD_EXIT|[1]|UserInfo
10:51:17.0 (6718259)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
10:51:17.0 (6760068)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
10:51:17.0 (6998524)|SOQL_EXECUTE_BEGIN|[22]|Aggregations:0|SELECT id, title, firstname, lastname, email, phone, mobilephone, fax, street, city, state, postalcode, country FROM User WHERE id = :tmpVar1
10:51:17.0 (8903221)|SOQL_EXECUTE_END|[22]|Rows:1
10:51:17.0 (8916744)|HEAP_ALLOCATE|[22]|Bytes:8
10:51:17.0 (8929457)|HEAP_ALLOCATE|[22]|Bytes:94
10:51:17.0 (8941982)|HEAP_ALLOCATE|[22]|Bytes:8
10:51:17.0 (8953040)|HEAP_ALLOCATE|[22]|Bytes:30
10:51:17.0 (8981158)|HEAP_ALLOCATE|[22]|Bytes:20
10:51:17.0 (8986666)|VARIABLE_SCOPE_BEGIN|[22]|currentUser|User|true|false
10:51:17.0 (9011745)|VARIABLE_ASSIGNMENT|[22]|currentUser|{"s":1,"v":{"Id":"00524000001e3UjAAI","LastName":"Bedrijfsbureau","Email":"j.sietsema@gsa.nl","Country":"NL"}}|0x6ab05e8e
10:51:17.0 (9015993)|STATEMENT_EXECUTE|[24]
10:51:17.0 (10862111)|HEAP_ALLOCATE|[24]|Bytes:23
10:51:17.0 (10881389)|METHOD_ENTRY|[5]|01p2400000Cr5V7|MyProfilePageController.MyProfilePageController()
10:51:17.0 (10884223)|STATEMENT_EXECUTE|[5]
10:51:17.0 (10887859)|STATEMENT_EXECUTE|[5]
10:51:17.0 (10893642)|HEAP_ALLOCATE|[24]|Bytes:5
10:51:17.0 (10902879)|METHOD_EXIT|[5]|MyProfilePageController
10:51:17.0 (10921216)|HEAP_ALLOCATE|[24]|Bytes:12
10:51:17.0 (10931040)|CONSTRUCTOR_ENTRY|[24]|01p2400000Cr5V7|<init>()
10:51:17.0 (10954550)|VARIABLE_SCOPE_BEGIN|[14]|this|MyProfilePageController|true|false
10:51:17.0 (10985448)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x749a0192
10:51:17.0 (10996572)|HEAP_ALLOCATE|[8]|Bytes:5
10:51:17.0 (10999731)|STATEMENT_EXECUTE|[5]
10:51:17.0 (11001832)|HEAP_ALLOCATE|[8]|Bytes:5
10:51:17.0 (11003808)|STATEMENT_EXECUTE|[7]
10:51:17.0 (11005068)|STATEMENT_EXECUTE|[8]
10:51:17.0 (11009108)|HEAP_ALLOCATE|[8]|Bytes:5
10:51:17.0 (11017066)|VARIABLE_ASSIGNMENT|[8]|this.isEdit|false|0x749a0192
10:51:17.0 (11025977)|HEAP_ALLOCATE|[8]|Bytes:6
10:51:17.0 (11044891)|STATEMENT_EXECUTE|[14]
10:51:17.0 (11046432)|STATEMENT_EXECUTE|[15]
10:51:17.0 (11049017)|HEAP_ALLOCATE|[15]|Bytes:255
