36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:47:34.1 (1457451)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
12:47:34.1 (1501596)|EXECUTION_STARTED
12:47:34.1 (1506772)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Cr5V2|SiteRegisterControllerTest.testRegistration
12:47:34.1 (3171938)|HEAP_ALLOCATE|[72]|Bytes:3
12:47:34.1 (3227974)|HEAP_ALLOCATE|[77]|Bytes:152
12:47:34.1 (3249481)|HEAP_ALLOCATE|[342]|Bytes:408
12:47:34.1 (3270123)|HEAP_ALLOCATE|[355]|Bytes:408
12:47:34.1 (3288493)|HEAP_ALLOCATE|[467]|Bytes:48
12:47:34.1 (3321435)|HEAP_ALLOCATE|[139]|Bytes:6
12:47:34.1 (3337805)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
12:47:34.1 (3350446)|METHOD_ENTRY|[4]|01p2400000Cr5V2|SiteRegisterControllerTest.SiteRegisterControllerTest()
12:47:34.1 (3354284)|STATEMENT_EXECUTE|[4]
12:47:34.1 (3360217)|STATEMENT_EXECUTE|[4]
12:47:34.1 (3392797)|HEAP_ALLOCATE|[50]|Bytes:5
12:47:34.1 (3419808)|HEAP_ALLOCATE|[56]|Bytes:5
12:47:34.1 (3429089)|HEAP_ALLOCATE|[64]|Bytes:7
12:47:34.1 (4471770)|SYSTEM_MODE_ENTER|false
12:47:34.1 (4492696)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:47:34.1 (4502857)|SYSTEM_MODE_EXIT|false
12:47:34.1 (4511800)|METHOD_EXIT|[4]|SiteRegisterControllerTest
12:47:34.1 (4569638)|SYSTEM_MODE_ENTER|false
12:47:34.1 (4575024)|HEAP_ALLOCATE|[6]|Bytes:5
12:47:34.1 (4578800)|STATEMENT_EXECUTE|[5]
12:47:34.1 (4580159)|STATEMENT_EXECUTE|[6]
12:47:34.1 (8070069)|VARIABLE_SCOPE_BEGIN|[7]|SiteRegisterController.PORTAL_ACCOUNT_ID|Id|false|true
12:47:34.1 (8084309)|HEAP_ALLOCATE|[6]|Bytes:196
12:47:34.1 (8092617)|HEAP_ALLOCATE|[6]|Bytes:22
12:47:34.1 (8108691)|METHOD_ENTRY|[4]|01p2400000Cr5V1|SiteRegisterController.SiteRegisterController()
12:47:34.1 (8112000)|STATEMENT_EXECUTE|[4]
12:47:34.1 (8116231)|STATEMENT_EXECUTE|[4]
12:47:34.1 (8124308)|HEAP_ALLOCATE|[7]|Bytes:5
12:47:34.1 (8127375)|STATEMENT_EXECUTE|[7]
12:47:34.1 (8130025)|HEAP_ALLOCATE|[7]|Bytes:15
12:47:34.1 (8151595)|HEAP_ALLOCATE|[7]|Bytes:4
12:47:34.1 (8275001)|VARIABLE_ASSIGNMENT|[7]|SiteRegisterController.PORTAL_ACCOUNT_ID|"001x000xxx35tPNAAY"
12:47:34.1 (8286588)|METHOD_EXIT|[4]|SiteRegisterController
12:47:34.1 (8306262)|HEAP_ALLOCATE|[6]|Bytes:24
12:47:34.1 (8319584)|CONSTRUCTOR_ENTRY|[6]|01p2400000Cr5V1|<init>()
12:47:34.1 (8357086)|VARIABLE_SCOPE_BEGIN|[9]|this|SiteRegisterController|true|false
12:47:34.1 (8415839)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x5fd98b6a
12:47:34.1 (8427993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
