38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:04:26.0 (331804)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
14:04:26.0 (356921)|EXECUTION_STARTED
14:04:26.0 (360402)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
14:04:26.0 (1099880)|CODE_UNIT_STARTED|[EXTERNAL]|01q2400000133Bx|WWWDetailTrigger on WWW_Detail trigger event BeforeDelete for [a0s0E0000004KQT]
14:04:26.0 (1142403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:04:26.0 (1471640)|HEAP_ALLOCATE|[72]|Bytes:3
14:04:26.0 (1512288)|HEAP_ALLOCATE|[77]|Bytes:152
14:04:26.0 (1526480)|HEAP_ALLOCATE|[342]|Bytes:408
14:04:26.0 (1541656)|HEAP_ALLOCATE|[355]|Bytes:408
14:04:26.0 (1554240)|HEAP_ALLOCATE|[467]|Bytes:48
14:04:26.0 (1580104)|HEAP_ALLOCATE|[139]|Bytes:6
14:04:26.0 (1601054)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:04:26.0 (1607272)|VARIABLE_SCOPE_BEGIN|[1]|this|WWWDetailTrigger|true|false
14:04:26.0 (1646104)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x117c53bd
14:04:26.0 (1683707)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:04:26.0 (1688066)|VARIABLE_SCOPE_BEGIN|[1]|this|WWWDetailTrigger|true|false
14:04:26.0 (1695429)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x117c53bd
14:04:26.0 (1699699)|STATEMENT_EXECUTE|[1]
14:04:26.0 (1701357)|STATEMENT_EXECUTE|[3]
14:04:26.0 (13394064)|HEAP_ALLOCATE|[3]|Bytes:2
14:04:26.0 (13425670)|METHOD_ENTRY|[1]|01p2400000Cr9rX|TriggerParams.TriggerParams()
14:04:26.0 (13429526)|STATEMENT_EXECUTE|[1]
14:04:26.0 (13433854)|STATEMENT_EXECUTE|[1]
14:04:26.0 (13465633)|HEAP_ALLOCATE|[50]|Bytes:5
14:04:26.0 (13490797)|HEAP_ALLOCATE|[56]|Bytes:5
14:04:26.0 (13497567)|HEAP_ALLOCATE|[64]|Bytes:7
14:04:26.0 (13519036)|HEAP_ALLOCATE|[3]|Bytes:5
14:04:26.0 (13527888)|METHOD_EXIT|[1]|TriggerParams
14:04:26.0 (13567761)|HEAP_ALLOCATE|[3]|Bytes:44
14:04:26.0 (13724189)|CONSTRUCTOR_ENTRY|[3]|01p2400000Cr9rX|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean,List<SObject>,List<SObject>,Map<Id,SObject>,Map<Id,SObject>)
14:04:26.0 (13763456)|VARIABLE_SCOPE_BEGIN|[13]|this|TriggerParams|true|false
14:04:26.0 (13795044)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x1e6b15f4
14:04:26.0 (13800511)|VARIABLE_SCOPE_BEGIN|[13]|isBefore|Boolean|false|false
14:04:26.0 (13805835)|VARIABLE_ASSIGNMENT|[13]|isBefore|true
14:04:26.0 (13808017)|VARIABLE_SCOPE_BEGIN|[13]|isAfter|Boolean|false|false
14:04:26.0 (13810164)|VARIABLE_ASSIGNMENT|[13]|isAfter|false
14:04:26.0 (13812030)|VARIABLE_SCOPE_BEGIN|[13]|isInsert|Boolean|false|false
14:04:26.0 (13813979)|VARIABLE_ASSIGNMENT|[13]|isInsert|false
14:04:26.0 (13815912)|VARIABLE_SCOPE_BEGIN|[13]|isUpdate|Boolean|false|false
14:04:26.0 (13817749)|VARIABLE_ASSIGNMENT|[13]|isUpdate|false
14:04:26.0 (13819433)|VARIABLE_SCOPE_BEGIN|[13]|isDelete|Boolean|false|false
14:04:26.0 (13821197)|VARIABLE_ASSIGNMENT|[13]|isDelete|true
14:04:26.0 (13823020)|VARIABLE_SCOPE_BEGIN|[13]|isUndelete|Boolean|false|false
14:04:26.0 (13825409)|VARIABLE_ASSIGNMENT|[13]|isUndelete|false
14:04:26.0 (13827290)|VARIABLE_SCOPE_BEGIN|[13]|triggerNew|List<SObject>|true|false
14:04:26.0 (13830115)|VARIABLE_ASSIGNMENT|[13]|triggerNew|null|
14:04:26.0 (13831715)|VARIABLE_SCOPE_BEGIN|[13]|triggerOld|List<SObject>|true|false
14:04:26.0 (71264891)|VARIABLE_ASSIGNMENT|[13]|triggerOld|[{"LastModifiedDate":"2017-02-17T09:43:22.000Z","Square_Meters__c":0,"WWW__c":"a0t0E0000004UUSQA2","Building_Company_Pos (10 more) ...":"WWW__r.Project__r.Ac (27 more) ...","Building_Company_Str (6 more) ...":"WWW__r.Project__r.Ac (23 more) ...","Project_leider__c":"Bas Brandenburg","Project__c":"a0q0E0000008ahlQAA","Name":"WWW-D-10125","Arrival_Truck_On_Hub (3 more) ...":"2017-02-17T07:00:00.000Z","Weight__c":0.00,"Number_Of_Units_Per_ (10 more) ...":0.00,"Projectmember_Compan (4 more) ...":"Projectmember__r.Con (20 more) ...","OwnerId":"00524000001e3UjAAI","CreatedById":"00524000001e3UjAAI","RecordTypeId":"01224000000Sn4MAAS","beschadiging_pakket_ (2 more) ...":"Nee","Location__c":"a0B0E0000009YBFUA2","Number_Of_Items__c":1,"IsDeleted":false,"Projectmember_Name__ (1 more) ...":" ","Kind_Of_Packages__c":"Stuks","Project_Number__c":"TEST2","Breakable__c":"Yes","Foto__c":false,"SystemModstamp":"2017-02-18T11:32:11.000Z","Transporter_Contact_ (8 more) ...":"Phone:  Mobile: ","Projectmember_Phone_ (2 more) ...":"Phone:  Mobile: ","Sizes__c":"L:  x W:  x H: ","CreatedDate":"2017-02-17T09:43:21.000Z","Id":"a0s0E0000004KQTQA2","Projectbeschrijving_ (2 more) ...":"TEST2","Building_Company_Cit (4 more) ...":"WWW__r.Project__r.Ac (21 more) ...","Building_Company__c":"AAS","Item_Name__c":"Detector t.b.v. vloe (8 more) ...","LastModifiedById":"00524000001e3UjAAI"}]|0x6aac5851
14:04:26.0 (71290903)|VARIABLE_SCOPE_BEGIN|[13]|newMap|Map<Id,SObject>|true|false
14:04:26.0 (71298236)|VARIABLE_ASSIGNMENT|[13]|newMap|null|
14:04:26.0 (71300420)|VARIABLE_SCOPE_BEGIN|[13]|oldMap|Map<Id,SObject>|true|false
