31.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:57:57.0 (242271)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:57:57.0 (282349)|EXECUTION_STARTED
10:57:57.0 (288083)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Dc7fM|LocationPrintControllerTest.test_method_one
10:57:57.0 (674119)|HEAP_ALLOCATE|[72]|Bytes:3
10:57:57.0 (706994)|HEAP_ALLOCATE|[77]|Bytes:152
10:57:57.0 (721066)|HEAP_ALLOCATE|[342]|Bytes:408
10:57:57.0 (736826)|HEAP_ALLOCATE|[355]|Bytes:408
10:57:57.0 (751217)|HEAP_ALLOCATE|[467]|Bytes:48
10:57:57.0 (776813)|HEAP_ALLOCATE|[139]|Bytes:6
10:57:57.0 (789501)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
10:57:57.0 (798043)|METHOD_ENTRY|[2]|01p2400000Dc7fM|LocationPrintControllerTest.LocationPrintControllerTest()
10:57:57.0 (801604)|STATEMENT_EXECUTE|[2]
10:57:57.0 (805488)|STATEMENT_EXECUTE|[2]
10:57:57.0 (810278)|METHOD_EXIT|[2]|LocationPrintControllerTest
10:57:57.0 (844438)|HEAP_ALLOCATE|[50]|Bytes:5
10:57:57.0 (865560)|HEAP_ALLOCATE|[56]|Bytes:5
10:57:57.0 (871144)|HEAP_ALLOCATE|[64]|Bytes:7
10:57:57.0 (903657)|STATEMENT_EXECUTE|[4]
10:57:57.0 (905318)|STATEMENT_EXECUTE|[6]
10:57:57.0 (907582)|HEAP_ALLOCATE|[6]|Bytes:60
10:57:57.0 (916124)|HEAP_ALLOCATE|[6]|Bytes:4
10:57:57.0 (1118854)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name FROM RecordType WHERE Name = 'Building Site'
10:57:57.0 (2233752)|SOQL_EXECUTE_END|[6]|Rows:1
10:57:57.0 (2249235)|HEAP_ALLOCATE|[6]|Bytes:8
10:57:57.0 (2262236)|HEAP_ALLOCATE|[6]|Bytes:50
10:57:57.0 (2344767)|HEAP_ALLOCATE|[6]|Bytes:8
10:57:57.0 (2352954)|HEAP_ALLOCATE|[6]|Bytes:36
10:57:57.0 (2409615)|HEAP_ALLOCATE|[6]|Bytes:12
10:57:57.0 (2415469)|VARIABLE_SCOPE_BEGIN|[6]|bsRT|RecordType|true|false
10:57:57.0 (2455025)|VARIABLE_ASSIGNMENT|[6]|bsRT|{"s":1,"v":{"Id":"01224000000B1dEAAS","Name":"Building Site"}}|0x66611974
10:57:57.0 (2458847)|STATEMENT_EXECUTE|[7]
10:57:57.0 (2552598)|HEAP_ALLOCATE|[7]|Bytes:4
10:57:57.0 (4086038)|VARIABLE_ASSIGNMENT|[7]|this.RecordTypeId|"01224000000B1dEAAS"|0x1ca7565c
10:57:57.0 (4093761)|HEAP_ALLOCATE|[7]|Bytes:18
10:57:57.0 (4119404)|VARIABLE_ASSIGNMENT|[7]|this.Name|"Test Building Site"|0x1ca7565c
10:57:57.0 (4143111)|VARIABLE_SCOPE_BEGIN|[7]|hub|Hub_Building_Site__c|true|false
10:57:57.0 (4156599)|VARIABLE_ASSIGNMENT|[7]|hub|{"RecordTypeId":"01224000000B1dEAAS","Name":"Test Building Site"}|0x1ca7565c
10:57:57.0 (4159280)|STATEMENT_EXECUTE|[8]
10:57:57.0 (4181001)|HEAP_ALLOCATE|[8]|Bytes:8
10:57:57.0 (4192345)|DML_BEGIN|[8]|Op:Insert|Type:Hub_Building_Site__c|Rows:1
10:57:57.0 (4211514)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:57:57.0 (7468451)|CODE_UNIT_STARTED|[EXTERNAL]|01q24000000PhJR|HubTrigger on Hub_Building_Site trigger event BeforeInsert for [new]
10:57:57.0 (7498625)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:57:57.0 (7562061)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:57:57.0 (7569192)|VARIABLE_SCOPE_BEGIN|[1]|this|HubTrigger|true|false
10:57:57.0 (7595276)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5ae5fa49
10:57:57.0 (7627073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:57:57.0 (7632257)|VARIABLE_SCOPE_BEGIN|[1]|this|HubTrigger|true|false
10:57:57.0 (7639080)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5ae5fa49
