31.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:44:48.0 (291270)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:44:48.0 (336998)|EXECUTION_STARTED
10:44:48.0 (341856)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Dc7fM|LocationPrintControllerTest.test_method_one
10:44:48.0 (530315)|HEAP_ALLOCATE|[72]|Bytes:3
10:44:48.0 (563630)|HEAP_ALLOCATE|[77]|Bytes:152
10:44:48.0 (578396)|HEAP_ALLOCATE|[342]|Bytes:408
10:44:48.0 (593099)|HEAP_ALLOCATE|[355]|Bytes:408
10:44:48.0 (606582)|HEAP_ALLOCATE|[467]|Bytes:48
10:44:48.0 (633808)|HEAP_ALLOCATE|[139]|Bytes:6
10:44:48.0 (644924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
10:44:48.0 (653702)|METHOD_ENTRY|[2]|01p2400000Dc7fM|LocationPrintControllerTest.LocationPrintControllerTest()
10:44:48.0 (657360)|STATEMENT_EXECUTE|[2]
10:44:48.0 (660989)|STATEMENT_EXECUTE|[2]
10:44:48.0 (664407)|METHOD_EXIT|[2]|LocationPrintControllerTest
10:44:48.0 (696228)|HEAP_ALLOCATE|[50]|Bytes:5
10:44:48.0 (716591)|HEAP_ALLOCATE|[56]|Bytes:5
10:44:48.0 (721891)|HEAP_ALLOCATE|[64]|Bytes:7
10:44:48.0 (758637)|STATEMENT_EXECUTE|[4]
10:44:48.0 (760126)|STATEMENT_EXECUTE|[6]
10:44:48.0 (762435)|HEAP_ALLOCATE|[6]|Bytes:60
10:44:48.0 (770574)|HEAP_ALLOCATE|[6]|Bytes:4
10:44:48.0 (922531)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name FROM RecordType WHERE Name = 'Building Site'
10:44:48.0 (2684687)|SOQL_EXECUTE_END|[6]|Rows:1
