31.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:06:54.0 (729867)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:06:54.0 (764095)|EXECUTION_STARTED
10:06:54.0 (768468)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Dc7fM|LocationPrintControllerTest.test_method_one
10:06:54.0 (966836)|HEAP_ALLOCATE|[72]|Bytes:3
10:06:54.0 (1006121)|HEAP_ALLOCATE|[77]|Bytes:152
10:06:54.0 (1020793)|HEAP_ALLOCATE|[342]|Bytes:408
10:06:54.0 (1033349)|HEAP_ALLOCATE|[355]|Bytes:408
10:06:54.0 (1044539)|HEAP_ALLOCATE|[467]|Bytes:48
10:06:54.0 (1071881)|HEAP_ALLOCATE|[139]|Bytes:6
10:06:54.0 (1084039)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
10:06:54.0 (1092449)|METHOD_ENTRY|[2]|01p2400000Dc7fM|LocationPrintControllerTest.LocationPrintControllerTest()
10:06:54.0 (1096987)|STATEMENT_EXECUTE|[2]
10:06:54.0 (1101627)|STATEMENT_EXECUTE|[2]
10:06:54.0 (1105482)|METHOD_EXIT|[2]|LocationPrintControllerTest
10:06:54.0 (1138079)|HEAP_ALLOCATE|[50]|Bytes:5
10:06:54.0 (1159073)|HEAP_ALLOCATE|[56]|Bytes:5
10:06:54.0 (1164865)|HEAP_ALLOCATE|[64]|Bytes:7
10:06:54.0 (1206009)|STATEMENT_EXECUTE|[4]
10:06:54.0 (1207616)|STATEMENT_EXECUTE|[6]
10:06:54.0 (1210314)|HEAP_ALLOCATE|[6]|Bytes:60
10:06:54.0 (1218806)|HEAP_ALLOCATE|[6]|Bytes:4
10:06:54.0 (1375285)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name FROM RecordType WHERE Name = 'Building Site'
10:06:54.0 (8539178)|SOQL_EXECUTE_END|[6]|Rows:1
10:06:54.0 (8553398)|HEAP_ALLOCATE|[6]|Bytes:8
10:06:54.0 (8567130)|HEAP_ALLOCATE|[6]|Bytes:50
10:06:54.0 (8649543)|HEAP_ALLOCATE|[6]|Bytes:8
10:06:54.0 (8658692)|HEAP_ALLOCATE|[6]|Bytes:36
10:06:54.0 (8713598)|HEAP_ALLOCATE|[6]|Bytes:12
10:06:54.0 (8719827)|VARIABLE_SCOPE_BEGIN|[6]|bsRT|RecordType|true|false
10:06:54.0 (8760822)|VARIABLE_ASSIGNMENT|[6]|bsRT|{"s":1,"v":{"Id":"01224000000B1dEAAS","Name":"Building Site"}}|0x11de25c8
10:06:54.0 (8764102)|STATEMENT_EXECUTE|[7]
10:06:54.0 (8787211)|HEAP_ALLOCATE|[7]|Bytes:4
10:06:54.0 (8902904)|VARIABLE_ASSIGNMENT|[7]|this.RecordTypeId|"01224000000B1dEAAS"|0x7525314f
10:06:54.0 (8908589)|HEAP_ALLOCATE|[7]|Bytes:18
10:06:54.0 (8926611)|VARIABLE_ASSIGNMENT|[7]|this.Name|"Test Building Site"|0x7525314f
10:06:54.0 (8947932)|VARIABLE_SCOPE_BEGIN|[7]|hub|Hub_Building_Site__c|true|false
10:06:54.0 (8960125)|VARIABLE_ASSIGNMENT|[7]|hub|{"RecordTypeId":"01224000000B1dEAAS","Name":"Test Building Site"}|0x7525314f
10:06:54.0 (8962832)|STATEMENT_EXECUTE|[8]
10:06:54.0 (8981317)|HEAP_ALLOCATE|[8]|Bytes:8
10:06:54.0 (8986695)|DML_BEGIN|[8]|Op:Insert|Type:Hub_Building_Site__c|Rows:1
10:06:54.0 (9002392)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:06:54.0 (29355960)|CODE_UNIT_STARTED|[EXTERNAL]|01q24000000PhJR|HubTrigger on Hub_Building_Site trigger event BeforeInsert for [new]
10:06:54.0 (29388896)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:06:54.0 (29467445)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:06:54.0 (29477136)|VARIABLE_SCOPE_BEGIN|[1]|this|HubTrigger|true|false
10:06:54.0 (29506907)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2315b411
10:06:54.0 (29543452)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:06:54.0 (29548941)|VARIABLE_SCOPE_BEGIN|[1]|this|HubTrigger|true|false
10:06:54.0 (29556305)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2315b411
10:06:54.0 (29560246)|STATEMENT_EXECUTE|[1]
10:06:54.0 (29561678)|STATEMENT_EXECUTE|[3]
10:06:54.0 (30519646)|HEAP_ALLOCATE|[3]|Bytes:2
10:06:54.0 (30551402)|METHOD_ENTRY|[1]|01p2400000Cr9rX|TriggerParams.TriggerParams()
10:06:54.0 (30554663)|STATEMENT_EXECUTE|[1]
10:06:54.0 (30558169)|STATEMENT_EXECUTE|[1]
10:06:54.0 (30573759)|HEAP_ALLOCATE|[3]|Bytes:5
10:06:54.0 (30583737)|METHOD_EXIT|[1]|TriggerParams
10:06:54.0 (30603436)|HEAP_ALLOCATE|[3]|Bytes:44
10:06:54.0 (30687930)|CONSTRUCTOR_ENTRY|[3]|01p2400000Cr9rX|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean,List<SObject>,List<SObject>,Map<Id,SObject>,Map<Id,SObject>)
10:06:54.0 (30717934)|VARIABLE_SCOPE_BEGIN|[13]|this|TriggerParams|true|false
10:06:54.0 (30746221)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x7d7bde
10:06:54.0 (30751670)|VARIABLE_SCOPE_BEGIN|[13]|isBefore|Boolean|false|false
10:06:54.0 (30757693)|VARIABLE_ASSIGNMENT|[13]|isBefore|true
10:06:54.0 (30759961)|VARIABLE_SCOPE_BEGIN|[13]|isAfter|Boolean|false|false
10:06:54.0 (30762202)|VARIABLE_ASSIGNMENT|[13]|isAfter|false
10:06:54.0 (30763991)|VARIABLE_SCOPE_BEGIN|[13]|isInsert|Boolean|false|false
10:06:54.0 (30765980)|VARIABLE_ASSIGNMENT|[13]|isInsert|true
10:06:54.0 (30767650)|VARIABLE_SCOPE_BEGIN|[13]|isUpdate|Boolean|false|false
10:06:54.0 (30769508)|VARIABLE_ASSIGNMENT|[13]|isUpdate|false
10:06:54.0 (30771308)|VARIABLE_SCOPE_BEGIN|[13]|isDelete|Boolean|false|false
10:06:54.0 (30773149)|VARIABLE_ASSIGNMENT|[13]|isDelete|false
10:06:54.0 (30774772)|VARIABLE_SCOPE_BEGIN|[13]|isUndelete|Boolean|false|false
10:06:54.0 (30776912)|VARIABLE_ASSIGNMENT|[13]|isUndelete|false
10:06:54.0 (30779097)|VARIABLE_SCOPE_BEGIN|[13]|triggerNew|List<SObject>|true|false
10:06:54.0 (30989468)|VARIABLE_ASSIGNMENT|[13]|triggerNew|{"s":1,"v":[{"IsDeleted":false,"OwnerId":"00524000001e3UjAAI","RecordTypeId":"01224000000B1dEAAS","Name":"Test Building Site"}]}|0x70d6f8be
10:06:54.0 (30995786)|VARIABLE_SCOPE_BEGIN|[13]|triggerOld|List<SObject>|true|false
10:06:54.0 (30999863)|VARIABLE_ASSIGNMENT|[13]|triggerOld|null|
10:06:54.0 (31002116)|VARIABLE_SCOPE_BEGIN|[13]|newMap|Map<Id,SObject>|true|false
10:06:54.0 (31004890)|VARIABLE_ASSIGNMENT|[13]|newMap|null|
10:06:54.0 (31006450)|VARIABLE_SCOPE_BEGIN|[13]|oldMap|Map<Id,SObject>|true|false
10:06:54.0 (31008399)|VARIABLE_ASSIGNMENT|[13]|oldMap|null|
10:06:54.0 (31017953)|HEAP_ALLOCATE|[16]|Bytes:5
10:06:54.0 (31021825)|STATEMENT_EXECUTE|[1]
10:06:54.0 (31024073)|HEAP_ALLOCATE|[16]|Bytes:5
10:06:54.0 (31025492)|STATEMENT_EXECUTE|[2]
10:06:54.0 (31026822)|STATEMENT_EXECUTE|[3]
10:06:54.0 (31027770)|STATEMENT_EXECUTE|[4]
10:06:54.0 (31028695)|STATEMENT_EXECUTE|[5]
10:06:54.0 (31029600)|STATEMENT_EXECUTE|[6]
10:06:54.0 (31030561)|STATEMENT_EXECUTE|[7]
10:06:54.0 (31031475)|STATEMENT_EXECUTE|[8]
10:06:54.0 (31032387)|STATEMENT_EXECUTE|[9]
10:06:54.0 (31033297)|STATEMENT_EXECUTE|[10]
10:06:54.0 (31034392)|STATEMENT_EXECUTE|[11]
10:06:54.0 (31044553)|HEAP_ALLOCATE|[16]|Bytes:6
10:06:54.0 (31067288)|STATEMENT_EXECUTE|[15]
10:06:54.0 (31068645)|STATEMENT_EXECUTE|[16]
10:06:54.0 (31072562)|HEAP_ALLOCATE|[16]|Bytes:5
10:06:54.0 (31080050)|VARIABLE_ASSIGNMENT|[16]|this.isBefore|true|0x7d7bde
10:06:54.0 (31081839)|STATEMENT_EXECUTE|[17]
10:06:54.0 (31083831)|HEAP_ALLOCATE|[17]|Bytes:5
10:06:54.0 (31087116)|VARIABLE_ASSIGNMENT|[17]|this.isAfter|false|0x7d7bde
10:06:54.0 (31088579)|STATEMENT_EXECUTE|[18]
10:06:54.0 (31090327)|HEAP_ALLOCATE|[18]|Bytes:5
10:06:54.0 (31093973)|VARIABLE_ASSIGNMENT|[18]|this.isInsert|true|0x7d7bde
10:06:54.0 (31095214)|STATEMENT_EXECUTE|[19]
10:06:54.0 (31097063)|HEAP_ALLOCATE|[19]|Bytes:5
10:06:54.0 (31100440)|VARIABLE_ASSIGNMENT|[19]|this.isUpdate|false|0x7d7bde
10:06:54.0 (31101841)|STATEMENT_EXECUTE|[20]
10:06:54.0 (31103572)|HEAP_ALLOCATE|[20]|Bytes:5
10:06:54.0 (31106398)|VARIABLE_ASSIGNMENT|[20]|this.isDelete|false|0x7d7bde
10:06:54.0 (31107558)|STATEMENT_EXECUTE|[21]
10:06:54.0 (31109232)|HEAP_ALLOCATE|[21]|Bytes:5
10:06:54.0 (31112768)|VARIABLE_ASSIGNMENT|[21]|this.isUndelete|false|0x7d7bde
10:06:54.0 (31114186)|STATEMENT_EXECUTE|[22]
10:06:54.0 (31214249)|VARIABLE_ASSIGNMENT|[22]|this.triggerNew|{"s":1,"v":[{"IsDeleted":false,"OwnerId":"00524000001e3UjAAI","RecordTypeId":"01224000000B1dEAAS","Name":"Test Building Site"}]}|0x7d7bde
10:06:54.0 (31218054)|STATEMENT_EXECUTE|[23]
10:06:54.0 (31224233)|VARIABLE_ASSIGNMENT|[23]|this.triggerOld|null|0x7d7bde
10:06:54.0 (31225653)|STATEMENT_EXECUTE|[24]
10:06:54.0 (31228758)|VARIABLE_ASSIGNMENT|[24]|this.newMap|null|0x7d7bde
10:06:54.0 (31230077)|STATEMENT_EXECUTE|[25]
10:06:54.0 (31232923)|VARIABLE_ASSIGNMENT|[25]|this.oldMap|null|0x7d7bde
10:06:54.0 (31250601)|CONSTRUCTOR_EXIT|[3]|01p2400000Cr9rX|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean,List<SObject>,List<SObject>,Map<Id,SObject>,Map<Id,SObject>)
10:06:54.0 (32541767)|HEAP_ALLOCATE|[3]|Bytes:4
10:06:54.0 (32548679)|HEAP_ALLOCATE|[3]|Bytes:17
10:06:54.0 (32558841)|METHOD_ENTRY|[1]|01p2400000DMxSh|HubUtil.HubUtil()
10:06:54.0 (32565074)|STATEMENT_EXECUTE|[1]
10:06:54.0 (32568410)|STATEMENT_EXECUTE|[1]
10:06:54.0 (32573665)|HEAP_ALLOCATE|[3]|Bytes:5
10:06:54.0 (32580012)|METHOD_EXIT|[1]|HubUtil
10:06:54.0 (32602069)|METHOD_ENTRY|[3]|01p2400000DMxSh|HubUtil.entry(TriggerParams)
10:06:54.0 (32607533)|VARIABLE_SCOPE_BEGIN|[2]|triggerParams|TriggerParams|true|false
10:06:54.0 (32633275)|VARIABLE_ASSIGNMENT|[2]|triggerParams|{"isAfter":false,"isBefore":true,"isDelete":false,"isInsert":true,"isUndelete":false,"isUpdate":false,"triggerNew":"0x70d6f8be"}|0x7d7bde
10:06:54.0 (32651527)|HEAP_ALLOCATE|[3]|Bytes:5
10:06:54.0 (32655656)|STATEMENT_EXECUTE|[2]
10:06:54.0 (32656881)|STATEMENT_EXECUTE|[3]
10:06:54.0 (32667156)|VARIABLE_SCOPE_BEGIN|[3]|triggerNew|List<Hub_Building_Site__c>|true|false
10:06:54.0 (32785222)|VARIABLE_ASSIGNMENT|[3]|triggerNew|{"s":1,"v":[{"IsDeleted":false,"OwnerId":"00524000001e3UjAAI","RecordTypeId":"01224000000B1dEAAS","Name":"Test Building Site"}]}|0x70d6f8be
10:06:54.0 (32789636)|STATEMENT_EXECUTE|[4]
10:06:54.0 (32795524)|VARIABLE_SCOPE_BEGIN|[4]|triggerOld|List<Hub_Building_Site__c>|true|false
10:06:54.0 (32799944)|VARIABLE_ASSIGNMENT|[4]|triggerOld|null|
10:06:54.0 (32801391)|STATEMENT_EXECUTE|[5]
10:06:54.0 (32830737)|VARIABLE_SCOPE_BEGIN|[5]|oldMap|Map<Id,Hub_Building_Site__c>|true|false
10:06:54.0 (32834876)|VARIABLE_ASSIGNMENT|[5]|oldMap|null|
