37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:50:17.0 (370378)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:50:17.0 (438315)|EXECUTION_STARTED
10:50:17.0 (445003)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000DcU1B|ProductUtilTest.uniqueProd
10:50:17.0 (952724)|HEAP_ALLOCATE|[72]|Bytes:3
10:50:17.0 (1003908)|HEAP_ALLOCATE|[77]|Bytes:152
10:50:17.0 (1027826)|HEAP_ALLOCATE|[342]|Bytes:408
10:50:17.0 (1052470)|HEAP_ALLOCATE|[355]|Bytes:408
10:50:17.0 (1067267)|HEAP_ALLOCATE|[467]|Bytes:48
10:50:17.0 (1099990)|HEAP_ALLOCATE|[139]|Bytes:6
10:50:17.0 (1114197)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
10:50:17.0 (1122851)|METHOD_ENTRY|[1]|01p2400000DcU1B|ProductUtilTest.ProductUtilTest()
10:50:17.0 (1126991)|STATEMENT_EXECUTE|[1]
10:50:17.0 (1131430)|STATEMENT_EXECUTE|[1]
10:50:17.0 (1161596)|HEAP_ALLOCATE|[50]|Bytes:5
10:50:17.0 (1185071)|HEAP_ALLOCATE|[56]|Bytes:5
10:50:17.0 (1193649)|HEAP_ALLOCATE|[64]|Bytes:7
10:50:17.0 (1556292)|SYSTEM_MODE_ENTER|false
10:50:17.0 (1574339)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:50:17.0 (1582083)|SYSTEM_MODE_EXIT|false
10:50:17.0 (1590313)|METHOD_EXIT|[1]|ProductUtilTest
10:50:17.0 (1640520)|SYSTEM_MODE_ENTER|false
10:50:17.0 (1644410)|HEAP_ALLOCATE|[3]|Bytes:5
10:50:17.0 (1647403)|STATEMENT_EXECUTE|[2]
10:50:17.0 (1649065)|STATEMENT_EXECUTE|[3]
10:50:17.0 (1709169)|HEAP_ALLOCATE|[3]|Bytes:4
10:50:17.0 (1796600)|HEAP_ALLOCATE|[3]|Bytes:4
10:50:17.0 (3291665)|VARIABLE_ASSIGNMENT|[3]|this.Name|"Test"|0x64b11cd5
10:50:17.0 (3330193)|VARIABLE_SCOPE_BEGIN|[3]|pr|Product2|true|false
10:50:17.0 (3347827)|VARIABLE_ASSIGNMENT|[3]|pr|{"Name":"Test"}|0x64b11cd5
10:50:17.0 (3350949)|STATEMENT_EXECUTE|[4]
10:50:17.0 (3380418)|HEAP_ALLOCATE|[4]|Bytes:8
10:50:17.0 (3386454)|DML_BEGIN|[4]|Op:Insert|Type:Product2|Rows:1
10:50:17.0 (3409908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:50:17.0 (51193397)|CODE_UNIT_STARTED|[EXTERNAL]|01q24000000qIfX|ProductTrigger on Product2 trigger event BeforeInsert for [new]
10:50:17.0 (51252914)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:50:17.0 (51354183)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:50:17.0 (51369075)|VARIABLE_SCOPE_BEGIN|[1]|this|ProductTrigger|true|false
10:50:17.0 (51418739)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2d44ccb8
10:50:17.0 (51461734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:50:17.0 (51470767)|VARIABLE_SCOPE_BEGIN|[1]|this|ProductTrigger|true|false
10:50:17.0 (51483617)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2d44ccb8
10:50:17.0 (51489922)|STATEMENT_EXECUTE|[1]
10:50:17.0 (51493101)|STATEMENT_EXECUTE|[3]
10:50:17.0 (51610489)|HEAP_ALLOCATE|[3]|Bytes:2
10:50:17.0 (51639217)|METHOD_ENTRY|[1]|01p2400000Cr9rX|TriggerParams.TriggerParams()
10:50:17.0 (51642942)|STATEMENT_EXECUTE|[1]
10:50:17.0 (51645865)|STATEMENT_EXECUTE|[1]
10:50:17.0 (51661736)|HEAP_ALLOCATE|[3]|Bytes:5
10:50:17.0 (51673495)|METHOD_EXIT|[1]|TriggerParams
10:50:17.0 (51679413)|HEAP_ALLOCATE|[3]|Bytes:44
10:50:17.0 (51859982)|CONSTRUCTOR_ENTRY|[3]|01p2400000Cr9rX|<init>(Boolean,Boolean,Boolean,Boolean,Boolean,Boolean,List<SObject>,List<SObject>,Map<Id,SObject>,Map<Id,SObject>)
10:50:17.0 (51888659)|VARIABLE_SCOPE_BEGIN|[13]|this|TriggerParams|true|false
10:50:17.0 (51922243)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x545af146
10:50:17.0 (51929787)|VARIABLE_SCOPE_BEGIN|[13]|isBefore|Boolean|false|false
10:50:17.0 (51938204)|VARIABLE_ASSIGNMENT|[13]|isBefore|true
10:50:17.0 (51941737)|VARIABLE_SCOPE_BEGIN|[13]|isAfter|Boolean|false|false
10:50:17.0 (51945180)|VARIABLE_ASSIGNMENT|[13]|isAfter|false
10:50:17.0 (51947948)|VARIABLE_SCOPE_BEGIN|[13]|isInsert|Boolean|false|false
10:50:17.0 (51949927)|VARIABLE_ASSIGNMENT|[13]|isInsert|true
10:50:17.0 (51951791)|VARIABLE_SCOPE_BEGIN|[13]|isUpdate|Boolean|false|false
10:50:17.0 (51953598)|VARIABLE_ASSIGNMENT|[13]|isUpdate|false
10:50:17.0 (51955356)|VARIABLE_SCOPE_BEGIN|[13]|isDelete|Boolean|false|false
10:50:17.0 (51957123)|VARIABLE_ASSIGNMENT|[13]|isDelete|false
