31.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:36:49.0 (921642)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
12:36:49.0 (978165)|EXECUTION_STARTED
12:36:49.0 (983148)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000DMxSk|UserUtilTest.test_method_one
12:36:49.0 (1327843)|HEAP_ALLOCATE|[72]|Bytes:3
12:36:49.0 (1379756)|HEAP_ALLOCATE|[77]|Bytes:152
12:36:49.0 (1401679)|HEAP_ALLOCATE|[342]|Bytes:408
12:36:49.0 (1422820)|HEAP_ALLOCATE|[355]|Bytes:408
12:36:49.0 (1442153)|HEAP_ALLOCATE|[467]|Bytes:48
12:36:49.0 (1474903)|HEAP_ALLOCATE|[139]|Bytes:6
12:36:49.0 (1491832)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:81
12:36:49.0 (1504661)|METHOD_ENTRY|[2]|01p2400000DMxSk|UserUtilTest.UserUtilTest()
12:36:49.0 (1508630)|STATEMENT_EXECUTE|[2]
12:36:49.0 (1516296)|STATEMENT_EXECUTE|[2]
12:36:49.0 (1520339)|METHOD_EXIT|[2]|UserUtilTest
12:36:49.0 (1564021)|HEAP_ALLOCATE|[50]|Bytes:5
12:36:49.0 (1591262)|HEAP_ALLOCATE|[56]|Bytes:5
12:36:49.0 (1606289)|HEAP_ALLOCATE|[64]|Bytes:7
12:36:49.0 (1673686)|STATEMENT_EXECUTE|[4]
12:36:49.0 (1677668)|STATEMENT_EXECUTE|[5]
12:36:49.0 (1746824)|HEAP_ALLOCATE|[5]|Bytes:4
12:36:49.0 (1895153)|HEAP_ALLOCATE|[5]|Bytes:5
12:36:49.0 (1981993)|VARIABLE_ASSIGNMENT|[5]|this.Name|"Test1"|0x360520c7
12:36:49.0 (2028595)|VARIABLE_SCOPE_BEGIN|[5]|accId|Account|true|false
12:36:49.0 (2132717)|VARIABLE_ASSIGNMENT|[5]|accId|{"Name":"Test1"}|0x360520c7
12:36:49.0 (2137895)|STATEMENT_EXECUTE|[6]
12:36:49.0 (2185057)|HEAP_ALLOCATE|[6]|Bytes:8
12:36:49.0 (2196294)|DML_BEGIN|[6]|Op:Insert|Type:Account|Rows:1
12:36:49.0 (2254522)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:36:49.0 (557174620)|DML_END|[6]
12:36:49.0 (557212570)|STATEMENT_EXECUTE|[7]
12:36:49.0 (557237690)|HEAP_ALLOCATE|[7]|Bytes:4
12:36:49.0 (557258932)|HEAP_ALLOCATE|[7]|Bytes:5
12:36:49.0 (557318174)|VARIABLE_ASSIGNMENT|[7]|this.Name|"Test2"|0x7f2f5dbb
12:36:49.0 (557360903)|VARIABLE_SCOPE_BEGIN|[7]|accId1|Account|true|false
12:36:49.0 (557385392)|VARIABLE_ASSIGNMENT|[7]|accId1|{"Name":"Test2"}|0x7f2f5dbb
12:36:49.0 (557389992)|STATEMENT_EXECUTE|[8]
