36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
10:06:53.0 (437056)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
10:06:53.0 (476555)|EXECUTION_STARTED
10:06:53.0 (481953)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Cr5V2|SiteRegisterControllerTest.testRegistration
10:06:53.0 (858109)|HEAP_ALLOCATE|[72]|Bytes:3
10:06:53.0 (894503)|HEAP_ALLOCATE|[77]|Bytes:152
10:06:53.0 (909264)|HEAP_ALLOCATE|[342]|Bytes:408
10:06:53.0 (924945)|HEAP_ALLOCATE|[355]|Bytes:408
10:06:53.0 (938554)|HEAP_ALLOCATE|[467]|Bytes:48
10:06:53.0 (964504)|HEAP_ALLOCATE|[139]|Bytes:6
10:06:53.0 (977100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
10:06:53.0 (986060)|METHOD_ENTRY|[4]|01p2400000Cr5V2|SiteRegisterControllerTest.SiteRegisterControllerTest()
10:06:53.0 (990368)|STATEMENT_EXECUTE|[4]
10:06:53.0 (994325)|STATEMENT_EXECUTE|[4]
10:06:53.0 (1022314)|HEAP_ALLOCATE|[50]|Bytes:5
10:06:53.0 (1046844)|HEAP_ALLOCATE|[56]|Bytes:5
10:06:53.0 (1054494)|HEAP_ALLOCATE|[64]|Bytes:7
10:06:53.0 (1368861)|SYSTEM_MODE_ENTER|false
10:06:53.0 (1384902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:06:53.0 (1395957)|SYSTEM_MODE_EXIT|false
10:06:53.0 (1403813)|METHOD_EXIT|[4]|SiteRegisterControllerTest
10:06:53.0 (1449493)|SYSTEM_MODE_ENTER|false
10:06:53.0 (1453371)|HEAP_ALLOCATE|[6]|Bytes:5
10:06:53.0 (1460843)|STATEMENT_EXECUTE|[5]
10:06:53.0 (1462321)|STATEMENT_EXECUTE|[6]
10:06:53.0 (4635890)|VARIABLE_SCOPE_BEGIN|[7]|SiteRegisterController.PORTAL_ACCOUNT_ID|Id|false|true
10:06:53.0 (4646457)|HEAP_ALLOCATE|[6]|Bytes:196
10:06:53.0 (4651491)|HEAP_ALLOCATE|[6]|Bytes:22
10:06:53.0 (4662649)|METHOD_ENTRY|[4]|01p2400000Cr5V1|SiteRegisterController.SiteRegisterController()
10:06:53.0 (4665248)|STATEMENT_EXECUTE|[4]
10:06:53.0 (4667904)|STATEMENT_EXECUTE|[4]
10:06:53.0 (4673881)|HEAP_ALLOCATE|[7]|Bytes:5
10:06:53.0 (4675961)|STATEMENT_EXECUTE|[7]
10:06:53.0 (4678046)|HEAP_ALLOCATE|[7]|Bytes:15
10:06:53.0 (4694453)|HEAP_ALLOCATE|[7]|Bytes:4
10:06:53.0 (4808830)|VARIABLE_ASSIGNMENT|[7]|SiteRegisterController.PORTAL_ACCOUNT_ID|"001x000xxx35tPNAAY"
10:06:53.0 (4820151)|METHOD_EXIT|[4]|SiteRegisterController
10:06:53.0 (4837310)|HEAP_ALLOCATE|[6]|Bytes:24
10:06:53.0 (4852360)|CONSTRUCTOR_ENTRY|[6]|01p2400000Cr5V1|<init>()
10:06:53.0 (4880195)|VARIABLE_SCOPE_BEGIN|[9]|this|SiteRegisterController|true|false
10:06:53.0 (4936788)|VARIABLE_ASSIGNMENT|[9]|this|{}|0x6547c32e
10:06:53.0 (4947180)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:06:53.0 (4950459)|STATEMENT_EXECUTE|[4]
10:06:53.0 (4952504)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
10:06:53.0 (4953900)|STATEMENT_EXECUTE|[12]
10:06:53.0 (4955167)|STATEMENT_EXECUTE|[13]
10:06:53.0 (4956101)|STATEMENT_EXECUTE|[14]
10:06:53.0 (4957463)|STATEMENT_EXECUTE|[15]
10:06:53.0 (4958881)|STATEMENT_EXECUTE|[16]
10:06:53.0 (4966634)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
10:06:53.0 (4989136)|STATEMENT_EXECUTE|[9]
10:06:53.0 (4994411)|CONSTRUCTOR_EXIT|[6]|01p2400000Cr5V1|<init>()
10:06:53.0 (4997168)|VARIABLE_SCOPE_BEGIN|[6]|controller|SiteRegisterController|true|false
10:06:53.0 (5011120)|VARIABLE_ASSIGNMENT|[6]|controller|{}|0x6547c32e
10:06:53.0 (5013705)|STATEMENT_EXECUTE|[7]
10:06:53.0 (5016051)|HEAP_ALLOCATE|[7]|Bytes:14
10:06:53.0 (5067039)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x6547c32e
10:06:53.0 (5075088)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"test@force.com"
10:06:53.0 (5084871)|VARIABLE_ASSIGNMENT|[12]|this.username|"test@force.com"|0x6547c32e
10:06:53.0 (5092085)|STATEMENT_EXECUTE|[8]
10:06:53.0 (5130578)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"username":"test@force.com"}|0x6547c32e
10:06:53.0 (5134853)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"test@force.com"
10:06:53.0 (5140173)|VARIABLE_ASSIGNMENT|[13]|this.email|"test@force.com"|0x6547c32e
10:06:53.0 (5144544)|STATEMENT_EXECUTE|[9]
10:06:53.0 (5147068)|HEAP_ALLOCATE|[9]|Bytes:4
10:06:53.0 (5179736)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5184030)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"test"
10:06:53.0 (5193917)|HEAP_ALLOCATE|[16]|Bytes:5
10:06:53.0 (5197175)|STATEMENT_EXECUTE|[16]
10:06:53.0 (5198340)|STATEMENT_EXECUTE|[16]
10:06:53.0 (5255326)|HEAP_ALLOCATE|[16]|Bytes:4
10:06:53.0 (5268629)|VARIABLE_ASSIGNMENT|[16]|this.communityNickname|"test"|0x6547c32e
10:06:53.0 (5274612)|STATEMENT_EXECUTE|[11]
10:06:53.0 (5289856)|METHOD_ENTRY|[11]|01p2400000Cr5V1|SiteRegisterController.registerUser()
10:06:53.0 (5302908)|VARIABLE_SCOPE_BEGIN|[22]|this|SiteRegisterController|true|false
10:06:53.0 (5319179)|VARIABLE_ASSIGNMENT|[22]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5332560)|HEAP_ALLOCATE|[24]|Bytes:5
10:06:53.0 (5335262)|STATEMENT_EXECUTE|[22]
10:06:53.0 (5341107)|METHOD_ENTRY|[24]|01p2400000Cr5V1|SiteRegisterController.isValidPassword()
10:06:53.0 (5351406)|VARIABLE_SCOPE_BEGIN|[18]|this|SiteRegisterController|true|false
10:06:53.0 (5366194)|VARIABLE_ASSIGNMENT|[18]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5378990)|HEAP_ALLOCATE|[19]|Bytes:5
10:06:53.0 (5381406)|STATEMENT_EXECUTE|[18]
10:06:53.0 (5382520)|STATEMENT_EXECUTE|[19]
10:06:53.0 (5406257)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5428083)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5435121)|HEAP_ALLOCATE|[19]|Bytes:5
10:06:53.0 (5439655)|METHOD_EXIT|[24]|01p2400000Cr5V1|SiteRegisterController.isValidPassword()
10:06:53.0 (5446122)|STATEMENT_EXECUTE|[24]
10:06:53.0 (5447394)|STATEMENT_EXECUTE|[29]
10:06:53.0 (5485422)|HEAP_ALLOCATE|[29]|Bytes:4
10:06:53.0 (5578930)|VARIABLE_SCOPE_BEGIN|[29]|u|User|true|false
10:06:53.0 (5590513)|VARIABLE_ASSIGNMENT|[29]|u|{}|0x14e36ee0
10:06:53.0 (5592700)|STATEMENT_EXECUTE|[30]
10:06:53.0 (5623057)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5701488)|VARIABLE_ASSIGNMENT|[30]|this.Username|"test@force.com"|0x14e36ee0
10:06:53.0 (5704475)|STATEMENT_EXECUTE|[31]
10:06:53.0 (5738523)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5770950)|VARIABLE_ASSIGNMENT|[31]|this.Email|"test@force.com"|0x14e36ee0
10:06:53.0 (5773272)|STATEMENT_EXECUTE|[32]
10:06:53.0 (5799641)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5826953)|VARIABLE_ASSIGNMENT|[32]|this.CommunityNickname|"test"|0x14e36ee0
10:06:53.0 (5829148)|STATEMENT_EXECUTE|[34]
10:06:53.0 (5841284)|HEAP_ALLOCATE|[34]|Bytes:18
10:06:53.0 (5845747)|VARIABLE_SCOPE_BEGIN|[34]|accountId|String|false|false
10:06:53.0 (5850596)|VARIABLE_ASSIGNMENT|[34]|accountId|"001x000xxx35tPNAAY"
10:06:53.0 (5852301)|STATEMENT_EXECUTE|[37]
10:06:53.0 (5874191)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
10:06:53.0 (5914604)|HEAP_ALLOCATE|[37]|Bytes:145
10:06:53.0 (5922215)|SYSTEM_METHOD_ENTRY|[1]|Site.Site()
10:06:53.0 (5924348)|STATEMENT_EXECUTE|[1]
10:06:53.0 (5929730)|SYSTEM_METHOD_EXIT|[1]|Site
10:06:53.0 (5945904)|METHOD_ENTRY|[37]||System.Site.createPortalUser(SObject, String, String)
10:06:53.0 (6024509)|METHOD_EXIT|[37]||System.Site.createPortalUser(SObject, String, String)
10:06:53.0 (6031859)|VARIABLE_SCOPE_BEGIN|[37]|userId|String|false|false
10:06:53.0 (6038390)|VARIABLE_ASSIGNMENT|[37]|userId|null
10:06:53.0 (6041336)|STATEMENT_EXECUTE|[38]
10:06:53.0 (6042980)|STATEMENT_EXECUTE|[48]
10:06:53.0 (6049983)|METHOD_EXIT|[11]|01p2400000Cr5V1|SiteRegisterController.registerUser()
10:06:53.0 (6073313)|STATEMENT_EXECUTE|[13]
10:06:53.0 (6076910)|HEAP_ALLOCATE|[13]|Bytes:8
10:06:53.0 (6123292)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"communityNickname":"test","email":"test@force.com","username":"test@force.com"}|0x6547c32e
