36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:47:04.1 (1283268)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
12:47:04.1 (1320930)|EXECUTION_STARTED
12:47:04.1 (1324370)|CODE_UNIT_STARTED|[EXTERNAL]|01p2400000Cr5V8|MyProfilePageControllerTest.testSave
12:47:04.1 (2720736)|HEAP_ALLOCATE|[72]|Bytes:3
12:47:04.1 (2814681)|HEAP_ALLOCATE|[77]|Bytes:152
12:47:04.1 (2839898)|HEAP_ALLOCATE|[342]|Bytes:408
12:47:04.1 (2866859)|HEAP_ALLOCATE|[355]|Bytes:408
12:47:04.1 (2892881)|HEAP_ALLOCATE|[467]|Bytes:48
12:47:04.1 (2935345)|HEAP_ALLOCATE|[139]|Bytes:6
12:47:04.1 (2963435)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:147
12:47:04.1 (3044439)|METHOD_ENTRY|[5]|01p2400000Cr5V8|MyProfilePageControllerTest.MyProfilePageControllerTest()
12:47:04.1 (3050710)|STATEMENT_EXECUTE|[5]
12:47:04.1 (3057468)|STATEMENT_EXECUTE|[5]
12:47:04.1 (3100080)|HEAP_ALLOCATE|[50]|Bytes:5
12:47:04.1 (3133489)|HEAP_ALLOCATE|[56]|Bytes:5
12:47:04.1 (3150478)|HEAP_ALLOCATE|[64]|Bytes:7
12:47:04.1 (4130672)|SYSTEM_MODE_ENTER|false
12:47:04.1 (4149570)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:47:04.1 (4161317)|SYSTEM_MODE_EXIT|false
12:47:04.1 (4201695)|METHOD_EXIT|[5]|MyProfilePageControllerTest
12:47:04.1 (4265299)|SYSTEM_MODE_ENTER|false
12:47:04.1 (4272871)|HEAP_ALLOCATE|[19]|Bytes:5
12:47:04.1 (4277986)|STATEMENT_EXECUTE|[17]
12:47:04.1 (4280088)|STATEMENT_EXECUTE|[19]
12:47:04.1 (4285960)|HEAP_ALLOCATE|[19]|Bytes:102
12:47:04.1 (4300692)|HEAP_ALLOCATE|[19]|Bytes:4
12:47:04.1 (8014239)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:0|SELECT id, profileId, userRoleId FROM User WHERE (UserRoleId != NULL AND UserType = 'CustomerSuccess')
12:47:04.1 (12586933)|SOQL_EXECUTE_END|[19]|Rows:0
12:47:04.1 (12627374)|HEAP_ALLOCATE|[19]|Bytes:4
12:47:04.1 (12645023)|HEAP_ALLOCATE|[19]|Bytes:0
12:47:04.1 (12802237)|HEAP_ALLOCATE|[19]|Bytes:4
12:47:04.1 (12828115)|VARIABLE_SCOPE_BEGIN|[19]|existingPortalUsers|List<User>|true|false
12:47:04.1 (12873453)|VARIABLE_ASSIGNMENT|[19]|existingPortalUsers|{"s":1,"v":[]}|0x79a99aee
12:47:04.1 (12984617)|STATEMENT_EXECUTE|[21]
12:47:04.1 (12988267)|STATEMENT_EXECUTE|[22]
12:47:04.1 (12996472)|HEAP_ALLOCATE|[22]|Bytes:141
12:47:04.1 (13010150)|HEAP_ALLOCATE|[22]|Bytes:4
12:47:04.1 (13024247)|HEAP_ALLOCATE|[22]|Bytes:7
12:47:04.1 (13075280)|HEAP_ALLOCATE|[23]|Bytes:85
12:47:04.1 (13094568)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
12:47:04.1 (13098232)|STATEMENT_EXECUTE|[1]
12:47:04.1 (13112591)|SYSTEM_METHOD_EXIT|[1]|UserInfo
12:47:04.1 (13130085)|METHOD_ENTRY|[23]||System.UserInfo.getUserId()
12:47:04.1 (13197543)|METHOD_EXIT|[23]||System.UserInfo.getUserId()
12:47:04.1 (13826530)|SOQL_EXECUTE_BEGIN|[22]|Aggregations:0|SELECT id, title, firstname, lastname, email, phone, mobilephone, fax, street, city, state, postalcode, country FROM User WHERE id = :tmpVar1
12:47:04.1 (18597451)|SOQL_EXECUTE_END|[22]|Rows:1
12:47:04.1 (18619295)|HEAP_ALLOCATE|[22]|Bytes:8
12:47:04.1 (18638274)|HEAP_ALLOCATE|[22]|Bytes:117
12:47:04.1 (18663847)|HEAP_ALLOCATE|[22]|Bytes:8
12:47:04.1 (18690154)|HEAP_ALLOCATE|[22]|Bytes:30
12:47:04.1 (18733727)|HEAP_ALLOCATE|[22]|Bytes:24
12:47:04.1 (18744363)|VARIABLE_SCOPE_BEGIN|[22]|currentUser|User|true|false
12:47:04.1 (18783187)|VARIABLE_ASSIGNMENT|[22]|currentUser|{"s":1,"v":{"Id":"00524000001e3UjAAI","FirstName":"Bedrijfs","LastName":"Bureau","Email":"gerwin.tromp@growtiv (7 more) ...","Country":"NL"}}|0x16c5ebdd
12:47:04.1 (18787613)|STATEMENT_EXECUTE|[24]
12:47:04.1 (22953401)|HEAP_ALLOCATE|[24]|Bytes:23
12:47:04.1 (22991956)|METHOD_ENTRY|[5]|01p2400000Cr5V7|MyProfilePageController.MyProfilePageController()
12:47:04.1 (22998843)|STATEMENT_EXECUTE|[5]
12:47:04.1 (23006664)|STATEMENT_EXECUTE|[5]
12:47:04.1 (23017826)|HEAP_ALLOCATE|[24]|Bytes:5
12:47:04.1 (23033158)|METHOD_EXIT|[5]|MyProfilePageController
12:47:04.1 (23055151)|HEAP_ALLOCATE|[24]|Bytes:12
12:47:04.1 (23076678)|CONSTRUCTOR_ENTRY|[24]|01p2400000Cr5V7|<init>()
12:47:04.1 (23129202)|VARIABLE_SCOPE_BEGIN|[14]|this|MyProfilePageController|true|false
12:47:04.1 (23187739)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x8c5444f
12:47:04.1 (23203606)|HEAP_ALLOCATE|[8]|Bytes:5
12:47:04.1 (23209550)|STATEMENT_EXECUTE|[5]
12:47:04.1 (23214228)|HEAP_ALLOCATE|[8]|Bytes:5
12:47:04.1 (23217273)|STATEMENT_EXECUTE|[7]
12:47:04.1 (23219306)|STATEMENT_EXECUTE|[8]
12:47:04.1 (23224322)|HEAP_ALLOCATE|[8]|Bytes:5
12:47:04.1 (23269361)|VARIABLE_ASSIGNMENT|[8]|this.isEdit|false|0x8c5444f
12:47:04.1 (23288047)|HEAP_ALLOCATE|[8]|Bytes:6
12:47:04.1 (23324628)|STATEMENT_EXECUTE|[14]
12:47:04.1 (23327504)|STATEMENT_EXECUTE|[15]
12:47:04.1 (23332728)|HEAP_ALLOCATE|[15]|Bytes:255
12:47:04.1 (23344706)|HEAP_ALLOCATE|[15]|Bytes:4
12:47:04.1 (23368456)|METHOD_ENTRY|[18]||System.UserInfo.getUserId()
12:47:04.1 (23479220)|METHOD_EXIT|[18]||System.UserInfo.getUserId()
12:47:04.1 (26932280)|SOQL_EXECUTE_BEGIN|[15]|Aggregations:0|SELECT id, email, username, usertype, communitynickname, timezonesidkey, languagelocalekey, firstname, lastname, phone, title, street, city, country, postalcode, state, localesidkey, mobilephone, extension, fax, contact.email FROM User WHERE id = :tmpVar1
12:47:04.1 (35117073)|SOQL_EXECUTE_END|[15]|Rows:1
12:47:04.1 (35151482)|HEAP_ALLOCATE|[15]|Bytes:8
12:47:04.1 (35182310)|HEAP_ALLOCATE|[15]|Bytes:298
12:47:04.1 (35213875)|HEAP_ALLOCATE|[15]|Bytes:8
12:47:04.1 (35268590)|HEAP_ALLOCATE|[15]|Bytes:48
12:47:04.1 (35338617)|VARIABLE_ASSIGNMENT|[15]|this.user|{"s":1,"v":{"Id":"00524000001e3UjAAI","Email":"gerwin.tromp@growtiv (7 more) ...","Username":"bedrijfsbureau@gsa.n (9 more) ...","UserType":"Standard","CommunityNickname":"GSA Bedrijfsbureau","TimeZoneSidKey":"Europe/Amsterdam","LanguageLocaleKey":"en_US","FirstName":"Bedrijfs","LastName":"Bureau","Country":"NL","LocaleSidKey":"nl_NL"}}|0x8c5444f
12:47:04.1 (35387235)|HEAP_ALLOCATE|[20]|Bytes:5
12:47:04.1 (35426313)|STATEMENT_EXECUTE|[20]
12:47:04.1 (35444325)|CONSTRUCTOR_EXIT|[24]|01p2400000Cr5V7|<init>()
12:47:04.1 (35450884)|VARIABLE_SCOPE_BEGIN|[24]|controller|MyProfilePageController|true|false
12:47:04.1 (35481173)|VARIABLE_ASSIGNMENT|[24]|controller|{"isEdit":false,"user":"0x26cf8c4d"}|0x8c5444f
12:47:04.1 (35484833)|STATEMENT_EXECUTE|[25]
12:47:04.1 (35541920)|METHOD_ENTRY|[25]|01p2400000Cr5V7|MyProfilePageController.getUser()
12:47:04.1 (35580247)|VARIABLE_SCOPE_BEGIN|[10]|this|MyProfilePageController|true|false
12:47:04.1 (35598502)|VARIABLE_ASSIGNMENT|[10]|this|{"isEdit":false,"user":"0x26cf8c4d"}|0x8c5444f
12:47:04.1 (35623705)|HEAP_ALLOCATE|[11]|Bytes:5
12:47:04.1 (35627742)|STATEMENT_EXECUTE|[10]
12:47:04.1 (35629057)|STATEMENT_EXECUTE|[11]
12:47:04.1 (35639207)|METHOD_EXIT|[25]|01p2400000Cr5V7|MyProfilePageController.getUser()
12:47:04.1 (35649789)|HEAP_ALLOCATE|[25]|Bytes:42
12:47:04.1 (35682106)|STATEMENT_EXECUTE|[26]
12:47:04.1 (35691492)|METHOD_ENTRY|[26]|01p2400000Cr5V7|MyProfilePageController.getIsEdit()
12:47:04.1 (35707831)|VARIABLE_SCOPE_BEGIN|[25]|this|MyProfilePageController|true|false
12:47:04.1 (35725547)|VARIABLE_ASSIGNMENT|[25]|this|{"isEdit":false,"user":"0x26cf8c4d"}|0x8c5444f
12:47:04.1 (35739327)|HEAP_ALLOCATE|[26]|Bytes:5
