38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:49:47.0 (325580)|USER_INFO|[EXTERNAL]|00524000001e3Uj|bedrijfsbureau@gsa.nl.sandbox|Midden-Europese standaardtijd|GMT+01:00
13:49:47.0 (354987)|EXECUTION_STARTED
13:49:47.0 (359250)|CODE_UNIT_STARTED|[EXTERNAL]|06624000003h0Dg|VF: /apex/New_delivered_detail
13:49:47.0 (14386880)|SYSTEM_MODE_ENTER|true
13:49:47.0 (14770036)|HEAP_ALLOCATE|[72]|Bytes:3
13:49:47.0 (14806026)|HEAP_ALLOCATE|[77]|Bytes:152
13:49:47.0 (14817379)|HEAP_ALLOCATE|[342]|Bytes:408
13:49:47.0 (14830187)|HEAP_ALLOCATE|[355]|Bytes:408
13:49:47.0 (14842751)|HEAP_ALLOCATE|[467]|Bytes:48
13:49:47.0 (14870319)|HEAP_ALLOCATE|[139]|Bytes:6
13:49:47.0 (14882656)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
13:49:47.0 (14887376)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:408
13:49:47.0 (14889959)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:120
13:49:47.0 (14892680)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:108
13:49:47.0 (14900455)|METHOD_ENTRY|[1]|01p2400000DUtXT|NewDeliveredExtension.NewDeliveredExtension()
13:49:47.0 (14904232)|STATEMENT_EXECUTE|[1]
13:49:47.0 (14908685)|STATEMENT_EXECUTE|[1]
13:49:47.0 (14909785)|STATEMENT_EXECUTE|[535]
13:49:47.0 (14913126)|METHOD_EXIT|[1]|NewDeliveredExtension
13:49:47.0 (15195251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:80
13:49:47.0 (15212299)|VARIABLE_SCOPE_BEGIN|[163]|this|NewDeliveredExtension|true|false
13:49:47.0 (15317570)|VARIABLE_ASSIGNMENT|[163]|this|{}|0x4fc87d75
13:49:47.0 (15321815)|VARIABLE_SCOPE_BEGIN|[163]|controller|ApexPages.StandardController|true|false
13:49:47.0 (15463793)|VARIABLE_ASSIGNMENT|[163]|controller|"StandardController [null]"|0x5e34add9
13:49:47.0 (15471562)|STATEMENT_EXECUTE|[1]
13:49:47.0 (15472918)|STATEMENT_EXECUTE|[2]
13:49:47.0 (15474120)|STATEMENT_EXECUTE|[20]
13:49:47.0 (15475243)|STATEMENT_EXECUTE|[61]
13:49:47.0 (15476236)|STATEMENT_EXECUTE|[69]
13:49:47.0 (15477186)|STATEMENT_EXECUTE|[77]
13:49:47.0 (15478168)|STATEMENT_EXECUTE|[85]
13:49:47.0 (15479078)|STATEMENT_EXECUTE|[93]
13:49:47.0 (15480002)|STATEMENT_EXECUTE|[101]
13:49:47.0 (15481130)|STATEMENT_EXECUTE|[123]
13:49:47.0 (15487916)|HEAP_ALLOCATE|[123]|Bytes:4
13:49:47.0 (15492367)|HEAP_ALLOCATE|[123]|Bytes:258
13:49:47.0 (15496651)|HEAP_ALLOCATE|[123]|Bytes:4
13:49:47.0 (15530060)|HEAP_ALLOCATE|[50]|Bytes:5
13:49:47.0 (15548679)|HEAP_ALLOCATE|[56]|Bytes:5
13:49:47.0 (15554467)|HEAP_ALLOCATE|[64]|Bytes:7
13:49:47.0 (16137411)|SOQL_EXECUTE_BEGIN|[123]|Aggregations:0|SELECT Id, Project__c, Item__c, Actueel_aantal_palletplaatsenworkflow__c, Ticket_Number_ILIPS__c, Filecardnumber__c, Projectmember__c, Hub_Building_Site__c, Actueel_aantal_palletplaatsen__c, Supplier__c, Name FROM WWW__c ORDER BY CreatedDate DESC NULLS FIRST
13:49:47.0 (21922460)|SOQL_EXECUTE_END|[123]|Rows:4
13:49:47.0 (21938547)|HEAP_ALLOCATE|[123]|Bytes:20
13:49:47.0 (21967007)|HEAP_ALLOCATE|[123]|Bytes:884
13:49:47.0 (22011102)|HEAP_ALLOCATE|[123]|Bytes:20
13:49:47.0 (22055823)|HEAP_ALLOCATE|[123]|Bytes:28
13:49:47.0 (22069962)|HEAP_ALLOCATE|[123]|Bytes:4
13:49:47.0 (22077829)|HEAP_ALLOCATE|[123]|Bytes:28
13:49:47.0 (22080896)|HEAP_ALLOCATE|[123]|Bytes:4
13:49:47.0 (22085277)|HEAP_ALLOCATE|[123]|Bytes:28
13:49:47.0 (22087973)|HEAP_ALLOCATE|[123]|Bytes:4
13:49:47.0 (22092065)|HEAP_ALLOCATE|[123]|Bytes:28
